Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.bias', 'lm_head.dense.weight', 'lm_head.decoder.weight', 'lm_head.layer_norm.weight', 'lm_head.bias', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.weight', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	2.53743
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 9 Days 21:8:6         lr: 	1.0000E-05 loss: 	4.10956 loss align 0.0000
 epoch [0017 / 0050] [0409/4485] eta: 0 Days 4:40:55        lr: 	1.0000E-05 loss: 	1.30931 loss align 0.0000
 epoch [0017 / 0050] [0509/4485] eta: 0 Days 4:40:42        lr: 	1.0000E-05 loss: 	1.25582 loss align 0.0000
 epoch [0017 / 0050] [0609/4485] eta: 0 Days 4:40:30        lr: 	1.0000E-05 loss: 	1.38469 loss align 0.0000
 epoch [0017 / 0050] [0709/4485] eta: 0 Days 4:40:17        lr: 	1.0000E-05 loss: 	1.37640 loss align 0.0000
 epoch [0017 / 0050] [0809/4485] eta: 0 Days 4:40:4         lr: 	1.0000E-05 loss: 	1.38607 loss align 0.0000
 epoch [0017 / 0050] [0909/4485] eta: 0 Days 4:39:52        lr: 	1.0000E-05 loss: 	1.46259 loss align 0.0000
 epoch [0017 / 0050] [1009/4485] eta: 0 Days 4:39:39        lr: 	1.0000E-05 loss: 	1.48605 loss align 0.0000
 epoch [0017 / 0050] [1109/4485] eta: 0 Days 4:39:27        lr: 	1.0000E-05 loss: 	1.50338 loss align 0.0000
 epoch [0017 / 0050] [1209/4485] eta: 0 Days 4:39:14        lr: 	1.0000E-05 loss: 	1.48337 loss align 0.0000
 epoch [0017 / 0050] [1309/4485] eta: 0 Days 4:39:2         lr: 	1.0000E-05 loss: 	1.51001 loss align 0.0000
 epoch [0017 / 0050] [1409/4485] eta: 0 Days 4:38:49        lr: 	1.0000E-05 loss: 	1.51016 loss align 0.0000
 epoch [0017 / 0050] [1509/4485] eta: 0 Days 4:38:36        lr: 	1.0000E-05 loss: 	1.53521 loss align 0.0000
 epoch [0017 / 0050] [1609/4485] eta: 0 Days 4:38:24        lr: 	1.0000E-05 loss: 	1.54095 loss align 0.0000
 epoch [0017 / 0050] [1709/4485] eta: 0 Days 4:38:11        lr: 	1.0000E-05 loss: 	1.55163 loss align 0.0000
 epoch [0017 / 0050] [1809/4485] eta: 0 Days 4:37:59        lr: 	1.0000E-05 loss: 	1.55644 loss align 0.0000
 epoch [0017 / 0050] [1909/4485] eta: 0 Days 4:37:46        lr: 	1.0000E-05 loss: 	1.55688 loss align 0.0000
 epoch [0017 / 0050] [2009/4485] eta: 0 Days 4:37:34        lr: 	1.0000E-05 loss: 	1.54212 loss align 0.0000
 epoch [0017 / 0050] [2109/4485] eta: 0 Days 4:37:21        lr: 	1.0000E-05 loss: 	1.54397 loss align 0.0000
 epoch [0017 / 0050] [2209/4485] eta: 0 Days 4:37:9         lr: 	1.0000E-05 loss: 	1.53505 loss align 0.0000
 epoch [0017 / 0050] [2309/4485] eta: 0 Days 4:36:56        lr: 	1.0000E-05 loss: 	1.53514 loss align 0.0000
 epoch [0017 / 0050] [2409/4485] eta: 0 Days 4:36:44        lr: 	1.0000E-05 loss: 	1.51491 loss align 0.0000
 epoch [0017 / 0050] [2509/4485] eta: 0 Days 4:36:32        lr: 	1.0000E-05 loss: 	1.51503 loss align 0.0000
 epoch [0017 / 0050] [2609/4485] eta: 0 Days 4:36:19        lr: 	1.0000E-05 loss: 	1.52057 loss align 0.0000
 epoch [0017 / 0050] [2709/4485] eta: 0 Days 4:36:7         lr: 	1.0000E-05 loss: 	1.52542 loss align 0.0000
 epoch [0017 / 0050] [2809/4485] eta: 0 Days 4:35:54        lr: 	1.0000E-05 loss: 	1.52614 loss align 0.0000
 epoch [0017 / 0050] [2909/4485] eta: 0 Days 4:35:42        lr: 	1.0000E-05 loss: 	1.53747 loss align 0.0000
 epoch [0017 / 0050] [3009/4485] eta: 0 Days 4:35:29        lr: 	1.0000E-05 loss: 	1.53102 loss align 0.0000
 epoch [0017 / 0050] [3109/4485] eta: 0 Days 4:35:17        lr: 	1.0000E-05 loss: 	1.52786 loss align 0.0000
 epoch [0017 / 0050] [3209/4485] eta: 0 Days 4:35:4         lr: 	1.0000E-05 loss: 	1.52992 loss align 0.0000
 epoch [0017 / 0050] [3309/4485] eta: 0 Days 4:34:52        lr: 	1.0000E-05 loss: 	1.53568 loss align 0.0000
 epoch [0017 / 0050] [3409/4485] eta: 0 Days 4:34:40        lr: 	1.0000E-05 loss: 	1.53588 loss align 0.0000
 epoch [0017 / 0050] [3509/4485] eta: 0 Days 4:34:27        lr: 	1.0000E-05 loss: 	1.53774 loss align 0.0000
 epoch [0017 / 0050] [3609/4485] eta: 0 Days 4:34:15        lr: 	1.0000E-05 loss: 	1.54235 loss align 0.0000
 epoch [0017 / 0050] [3709/4485] eta: 0 Days 4:34:2         lr: 	1.0000E-05 loss: 	1.54741 loss align 0.0000
 epoch [0017 / 0050] [3809/4485] eta: 0 Days 4:33:50        lr: 	1.0000E-05 loss: 	1.55154 loss align 0.0000
 epoch [0017 / 0050] [3909/4485] eta: 0 Days 4:33:37        lr: 	1.0000E-05 loss: 	1.54805 loss align 0.0000
 epoch [0017 / 0050] [4009/4485] eta: 0 Days 4:33:25        lr: 	1.0000E-05 loss: 	1.54202 loss align 0.0000
 epoch [0017 / 0050] [4109/4485] eta: 0 Days 4:33:12        lr: 	1.0000E-05 loss: 	1.54749 loss align 0.0000
 epoch [0017 / 0050] [4209/4485] eta: 0 Days 4:33:0         lr: 	1.0000E-05 loss: 	1.53983 loss align 0.0000
 epoch [0017 / 0050] [4309/4485] eta: 0 Days 4:32:48        lr: 	1.0000E-05 loss: 	1.53804 loss align 0.0000
 epoch [0017 / 0050] [4409/4485] eta: 0 Days 4:32:35        lr: 	1.0000E-05 loss: 	1.53702 loss align 0.0000
18
starting val epoch 18
val [0018 / 0050] validation loss: 	1.60318
starting train epoch 18
 epoch [0018 / 0050] [0009/4485] eta: 0 Days 4:33:6         lr: 	1.0000E-05 loss: 	1.25345 loss align 0.0000
 epoch [0018 / 0050] [0109/4485] eta: 0 Days 4:32:53        lr: 	1.0000E-05 loss: 	1.71206 loss align 0.0000
 epoch [0018 / 0050] [0209/4485] eta: 0 Days 4:32:41        lr: 	1.0000E-05 loss: 	1.50122 loss align 0.0000
 epoch [0018 / 0050] [0309/4485] eta: 0 Days 4:32:28        lr: 	1.0000E-05 loss: 	1.54826 loss align 0.0000
 epoch [0018 / 0050] [0409/4485] eta: 0 Days 4:32:16        lr: 	1.0000E-05 loss: 	1.56993 loss align 0.0000
 epoch [0018 / 0050] [0509/4485] eta: 0 Days 4:32:4         lr: 	1.0000E-05 loss: 	1.55685 loss align 0.0000
 epoch [0018 / 0050] [0609/4485] eta: 0 Days 4:31:51        lr: 	1.0000E-05 loss: 	1.50711 loss align 0.0000
 epoch [0018 / 0050] [0709/4485] eta: 0 Days 4:31:39        lr: 	1.0000E-05 loss: 	1.51243 loss align 0.0000
 epoch [0018 / 0050] [0809/4485] eta: 0 Days 4:31:26        lr: 	1.0000E-05 loss: 	1.46206 loss align 0.0000
 epoch [0018 / 0050] [0909/4485] eta: 0 Days 4:31:14        lr: 	1.0000E-05 loss: 	1.50441 loss align 0.0000
 epoch [0018 / 0050] [1009/4485] eta: 0 Days 4:31:1         lr: 	1.0000E-05 loss: 	1.51870 loss align 0.0000
 epoch [0018 / 0050] [1109/4485] eta: 0 Days 4:30:49        lr: 	1.0000E-05 loss: 	1.52995 loss align 0.0000
 epoch [0018 / 0050] [1209/4485] eta: 0 Days 4:30:37        lr: 	1.0000E-05 loss: 	1.49056 loss align 0.0000
 epoch [0018 / 0050] [1309/4485] eta: 0 Days 4:30:24        lr: 	1.0000E-05 loss: 	1.47581 loss align 0.0000
 epoch [0018 / 0050] [1409/4485] eta: 0 Days 4:30:12        lr: 	1.0000E-05 loss: 	1.46380 loss align 0.0000
 epoch [0018 / 0050] [1509/4485] eta: 0 Days 4:30:0         lr: 	1.0000E-05 loss: 	1.49089 loss align 0.0000
 epoch [0018 / 0050] [1609/4485] eta: 0 Days 4:29:47        lr: 	1.0000E-05 loss: 	1.48539 loss align 0.0000
 epoch [0018 / 0050] [1709/4485] eta: 0 Days 4:29:35        lr: 	1.0000E-05 loss: 	1.49272 loss align 0.0000
 epoch [0018 / 0050] [1809/4485] eta: 0 Days 4:29:23        lr: 	1.0000E-05 loss: 	1.50425 loss align 0.0000
 epoch [0018 / 0050] [1909/4485] eta: 0 Days 4:29:10        lr: 	1.0000E-05 loss: 	1.49678 loss align 0.0000
 epoch [0018 / 0050] [2009/4485] eta: 0 Days 4:28:58        lr: 	1.0000E-05 loss: 	1.49184 loss align 0.0000
 epoch [0018 / 0050] [2109/4485] eta: 0 Days 4:28:46        lr: 	1.0000E-05 loss: 	1.50072 loss align 0.0000
 epoch [0018 / 0050] [2209/4485] eta: 0 Days 4:28:33        lr: 	1.0000E-05 loss: 	1.49996 loss align 0.0000
 epoch [0018 / 0050] [2309/4485] eta: 0 Days 4:28:21        lr: 	1.0000E-05 loss: 	1.51059 loss align 0.0000
 epoch [0018 / 0050] [2409/4485] eta: 0 Days 4:28:9         lr: 	1.0000E-05 loss: 	1.51705 loss align 0.0000
 epoch [0018 / 0050] [2509/4485] eta: 0 Days 4:27:56        lr: 	1.0000E-05 loss: 	1.51417 loss align 0.0000
 epoch [0018 / 0050] [2609/4485] eta: 0 Days 4:27:44        lr: 	1.0000E-05 loss: 	1.52439 loss align 0.0000
 epoch [0018 / 0050] [2709/4485] eta: 0 Days 4:27:32        lr: 	1.0000E-05 loss: 	1.52713 loss align 0.0000
 epoch [0018 / 0050] [2809/4485] eta: 0 Days 4:27:20        lr: 	1.0000E-05 loss: 	1.52102 loss align 0.0000
 epoch [0018 / 0050] [2909/4485] eta: 0 Days 4:27:7         lr: 	1.0000E-05 loss: 	1.52474 loss align 0.0000
 epoch [0018 / 0050] [3009/4485] eta: 0 Days 4:26:55        lr: 	1.0000E-05 loss: 	1.55039 loss align 0.0000
 epoch [0018 / 0050] [3109/4485] eta: 0 Days 4:26:43        lr: 	1.0000E-05 loss: 	1.55423 loss align 0.0000
 epoch [0018 / 0050] [3209/4485] eta: 0 Days 4:26:30        lr: 	1.0000E-05 loss: 	1.55451 loss align 0.0000
 epoch [0018 / 0050] [3309/4485] eta: 0 Days 4:26:18        lr: 	1.0000E-05 loss: 	1.54930 loss align 0.0000
 epoch [0018 / 0050] [3409/4485] eta: 0 Days 4:26:6         lr: 	1.0000E-05 loss: 	1.55449 loss align 0.0000
 epoch [0018 / 0050] [3509/4485] eta: 0 Days 4:25:54        lr: 	1.0000E-05 loss: 	1.55280 loss align 0.0000
 epoch [0018 / 0050] [3609/4485] eta: 0 Days 4:25:41        lr: 	1.0000E-05 loss: 	1.55462 loss align 0.0000
 epoch [0018 / 0050] [3709/4485] eta: 0 Days 4:25:29        lr: 	1.0000E-05 loss: 	1.55757 loss align 0.0000
 epoch [0018 / 0050] [3809/4485] eta: 0 Days 4:25:17        lr: 	1.0000E-05 loss: 	1.55509 loss align 0.0000
 epoch [0018 / 0050] [3909/4485] eta: 0 Days 4:25:5         lr: 	1.0000E-05 loss: 	1.55095 loss align 0.0000
 epoch [0018 / 0050] [4009/4485] eta: 0 Days 4:24:52        lr: 	1.0000E-05 loss: 	1.55690 loss align 0.0000
 epoch [0018 / 0050] [4109/4485] eta: 0 Days 4:24:40        lr: 	1.0000E-05 loss: 	1.54720 loss align 0.0000
 epoch [0018 / 0050] [4209/4485] eta: 0 Days 4:24:28        lr: 	1.0000E-05 loss: 	1.54916 loss align 0.0000
 epoch [0018 / 0050] [4309/4485] eta: 0 Days 4:24:16        lr: 	1.0000E-05 loss: 	1.54857 loss align 0.0000
 epoch [0018 / 0050] [4409/4485] eta: 0 Days 4:24:3         lr: 	1.0000E-05 loss: 	1.54520 loss align 0.0000
19
starting val epoch 19
val [0019 / 0050] validation loss: 	1.47974
starting train epoch 19
 epoch [0019 / 0050] [0009/4485] eta: 0 Days 4:24:31        lr: 	1.0000E-05 loss: 	0.81968 loss align 0.0000
 epoch [0019 / 0050] [0109/4485] eta: 0 Days 4:24:18        lr: 	1.0000E-05 loss: 	1.84197 loss align 0.0000
 epoch [0019 / 0050] [0209/4485] eta: 0 Days 4:24:5         lr: 	1.0000E-05 loss: 	1.70629 loss align 0.0000
 epoch [0019 / 0050] [0309/4485] eta: 0 Days 4:23:52        lr: 	1.0000E-05 loss: 	1.75816 loss align 0.0000
 epoch [0019 / 0050] [0409/4485] eta: 0 Days 4:23:40        lr: 	1.0000E-05 loss: 	1.70294 loss align 0.0000
 epoch [0019 / 0050] [0509/4485] eta: 0 Days 4:23:27        lr: 	1.0000E-05 loss: 	1.69463 loss align 0.0000
 epoch [0019 / 0050] [0609/4485] eta: 0 Days 4:23:14        lr: 	1.0000E-05 loss: 	1.68060 loss align 0.0000
 epoch [0019 / 0050] [0709/4485] eta: 0 Days 4:23:1         lr: 	1.0000E-05 loss: 	1.63749 loss align 0.0000
 epoch [0019 / 0050] [0809/4485] eta: 0 Days 4:22:49        lr: 	1.0000E-05 loss: 	1.57670 loss align 0.0000
 epoch [0019 / 0050] [0909/4485] eta: 0 Days 4:22:36        lr: 	1.0000E-05 loss: 	1.56530 loss align 0.0000
 epoch [0019 / 0050] [1009/4485] eta: 0 Days 4:22:24        lr: 	1.0000E-05 loss: 	1.59858 loss align 0.0000
 epoch [0019 / 0050] [1109/4485] eta: 0 Days 4:22:11        lr: 	1.0000E-05 loss: 	1.55318 loss align 0.0000
 epoch [0019 / 0050] [1209/4485] eta: 0 Days 4:21:58        lr: 	1.0000E-05 loss: 	1.55161 loss align 0.0000
 epoch [0019 / 0050] [1309/4485] eta: 0 Days 4:21:46        lr: 	1.0000E-05 loss: 	1.54108 loss align 0.0000
 epoch [0019 / 0050] [1409/4485] eta: 0 Days 4:21:33        lr: 	1.0000E-05 loss: 	1.55443 loss align 0.0000
 epoch [0019 / 0050] [1509/4485] eta: 0 Days 4:21:21        lr: 	1.0000E-05 loss: 	1.53641 loss align 0.0000
 epoch [0019 / 0050] [1609/4485] eta: 0 Days 4:21:8         lr: 	1.0000E-05 loss: 	1.54528 loss align 0.0000
 epoch [0019 / 0050] [1709/4485] eta: 0 Days 4:20:55        lr: 	1.0000E-05 loss: 	1.57032 loss align 0.0000
 epoch [0019 / 0050] [1809/4485] eta: 0 Days 4:20:43        lr: 	1.0000E-05 loss: 	1.56173 loss align 0.0000
 epoch [0019 / 0050] [1909/4485] eta: 0 Days 4:20:30        lr: 	1.0000E-05 loss: 	1.55216 loss align 0.0000
 epoch [0019 / 0050] [2009/4485] eta: 0 Days 4:20:18        lr: 	1.0000E-05 loss: 	1.56454 loss align 0.0000
 epoch [0019 / 0050] [2109/4485] eta: 0 Days 4:20:5         lr: 	1.0000E-05 loss: 	1.55166 loss align 0.0000
 epoch [0019 / 0050] [2209/4485] eta: 0 Days 4:19:53        lr: 	1.0000E-05 loss: 	1.55685 loss align 0.0000
 epoch [0019 / 0050] [2309/4485] eta: 0 Days 4:19:40        lr: 	1.0000E-05 loss: 	1.57096 loss align 0.0000
 epoch [0019 / 0050] [2409/4485] eta: 0 Days 4:19:27        lr: 	1.0000E-05 loss: 	1.57753 loss align 0.0000
 epoch [0019 / 0050] [2509/4485] eta: 0 Days 4:19:15        lr: 	1.0000E-05 loss: 	1.56083 loss align 0.0000
 epoch [0019 / 0050] [2609/4485] eta: 0 Days 4:19:2         lr: 	1.0000E-05 loss: 	1.55989 loss align 0.0000
 epoch [0019 / 0050] [2709/4485] eta: 0 Days 4:18:50        lr: 	1.0000E-05 loss: 	1.55527 loss align 0.0000
 epoch [0019 / 0050] [2809/4485] eta: 0 Days 4:18:37        lr: 	1.0000E-05 loss: 	1.54878 loss align 0.0000
 epoch [0019 / 0050] [2909/4485] eta: 0 Days 4:18:25        lr: 	1.0000E-05 loss: 	1.54132 loss align 0.0000
 epoch [0019 / 0050] [3009/4485] eta: 0 Days 4:18:12        lr: 	1.0000E-05 loss: 	1.54201 loss align 0.0000
 epoch [0019 / 0050] [3109/4485] eta: 0 Days 4:17:59        lr: 	1.0000E-05 loss: 	1.54365 loss align 0.0000
 epoch [0019 / 0050] [3209/4485] eta: 0 Days 4:17:47        lr: 	1.0000E-05 loss: 	1.54889 loss align 0.0000
 epoch [0019 / 0050] [3309/4485] eta: 0 Days 4:17:34        lr: 	1.0000E-05 loss: 	1.54769 loss align 0.0000
 epoch [0019 / 0050] [3409/4485] eta: 0 Days 4:17:21        lr: 	1.0000E-05 loss: 	1.53779 loss align 0.0000
 epoch [0019 / 0050] [3509/4485] eta: 0 Days 4:17:9         lr: 	1.0000E-05 loss: 	1.53681 loss align 0.0000
 epoch [0019 / 0050] [3609/4485] eta: 0 Days 4:16:56        lr: 	1.0000E-05 loss: 	1.53165 loss align 0.0000
 epoch [0019 / 0050] [3709/4485] eta: 0 Days 4:16:44        lr: 	1.0000E-05 loss: 	1.52978 loss align 0.0000
 epoch [0019 / 0050] [3809/4485] eta: 0 Days 4:16:31        lr: 	1.0000E-05 loss: 	1.52905 loss align 0.0000
 epoch [0019 / 0050] [3909/4485] eta: 0 Days 4:16:19        lr: 	1.0000E-05 loss: 	1.52835 loss align 0.0000
 epoch [0019 / 0050] [4009/4485] eta: 0 Days 4:16:6         lr: 	1.0000E-05 loss: 	1.52475 loss align 0.0000
 epoch [0019 / 0050] [4109/4485] eta: 0 Days 4:15:53        lr: 	1.0000E-05 loss: 	1.52853 loss align 0.0000
 epoch [0019 / 0050] [4209/4485] eta: 0 Days 4:15:41        lr: 	1.0000E-05 loss: 	1.53358 loss align 0.0000
 epoch [0019 / 0050] [4309/4485] eta: 0 Days 4:15:28        lr: 	1.0000E-05 loss: 	1.52710 loss align 0.0000
 epoch [0019 / 0050] [4409/4485] eta: 0 Days 4:15:16        lr: 	1.0000E-05 loss: 	1.53218 loss align 0.0000
20
starting val epoch 20
val [0020 / 0050] validation loss: 	1.63935
starting train epoch 20
 epoch [0020 / 0050] [0009/4485] eta: 0 Days 4:15:41        lr: 	1.0000E-05 loss: 	1.24966 loss align 0.0000
 epoch [0020 / 0050] [0109/4485] eta: 0 Days 4:15:28        lr: 	1.0000E-05 loss: 	1.50725 loss align 0.0000
 epoch [0020 / 0050] [0209/4485] eta: 0 Days 4:15:16        lr: 	1.0000E-05 loss: 	1.44777 loss align 0.0000
 epoch [0020 / 0050] [0309/4485] eta: 0 Days 4:15:4         lr: 	1.0000E-05 loss: 	1.38281 loss align 0.0000
 epoch [0020 / 0050] [0409/4485] eta: 0 Days 4:14:51        lr: 	1.0000E-05 loss: 	1.43756 loss align 0.0000
 epoch [0020 / 0050] [0509/4485] eta: 0 Days 4:14:39        lr: 	1.0000E-05 loss: 	1.45367 loss align 0.0000
 epoch [0020 / 0050] [0609/4485] eta: 0 Days 4:14:27        lr: 	1.0000E-05 loss: 	1.42845 loss align 0.0000
 epoch [0020 / 0050] [0709/4485] eta: 0 Days 4:14:15        lr: 	1.0000E-05 loss: 	1.46763 loss align 0.0000
 epoch [0020 / 0050] [0809/4485] eta: 0 Days 4:14:3         lr: 	1.0000E-05 loss: 	1.47199 loss align 0.0000
 epoch [0020 / 0050] [0909/4485] eta: 0 Days 4:13:50        lr: 	1.0000E-05 loss: 	1.49941 loss align 0.0000
 epoch [0020 / 0050] [1009/4485] eta: 0 Days 4:13:38        lr: 	1.0000E-05 loss: 	1.46976 loss align 0.0000
 epoch [0020 / 0050] [1109/4485] eta: 0 Days 4:13:26        lr: 	1.0000E-05 loss: 	1.48551 loss align 0.0000
 epoch [0020 / 0050] [1209/4485] eta: 0 Days 4:13:14        lr: 	1.0000E-05 loss: 	1.51446 loss align 0.0000
 epoch [0020 / 0050] [1309/4485] eta: 0 Days 4:13:2         lr: 	1.0000E-05 loss: 	1.50512 loss align 0.0000
 epoch [0020 / 0050] [1409/4485] eta: 0 Days 4:12:50        lr: 	1.0000E-05 loss: 	1.50807 loss align 0.0000
 epoch [0020 / 0050] [1509/4485] eta: 0 Days 4:12:37        lr: 	1.0000E-05 loss: 	1.50174 loss align 0.0000
 epoch [0020 / 0050] [1609/4485] eta: 0 Days 4:12:25        lr: 	1.0000E-05 loss: 	1.49934 loss align 0.0000
 epoch [0020 / 0050] [1709/4485] eta: 0 Days 4:12:13        lr: 	1.0000E-05 loss: 	1.49313 loss align 0.0000
 epoch [0020 / 0050] [1809/4485] eta: 0 Days 4:12:1         lr: 	1.0000E-05 loss: 	1.48762 loss align 0.0000
 epoch [0020 / 0050] [1909/4485] eta: 0 Days 4:11:49        lr: 	1.0000E-05 loss: 	1.47177 loss align 0.0000
 epoch [0020 / 0050] [2009/4485] eta: 0 Days 4:11:37        lr: 	1.0000E-05 loss: 	1.48245 loss align 0.0000
 epoch [0020 / 0050] [2109/4485] eta: 0 Days 4:11:25        lr: 	1.0000E-05 loss: 	1.48310 loss align 0.0000
 epoch [0020 / 0050] [2209/4485] eta: 0 Days 4:11:13        lr: 	1.0000E-05 loss: 	1.48644 loss align 0.0000
 epoch [0020 / 0050] [2309/4485] eta: 0 Days 4:11:0         lr: 	1.0000E-05 loss: 	1.48162 loss align 0.0000
 epoch [0020 / 0050] [2409/4485] eta: 0 Days 4:10:48        lr: 	1.0000E-05 loss: 	1.48809 loss align 0.0000
 epoch [0020 / 0050] [2509/4485] eta: 0 Days 4:10:36        lr: 	1.0000E-05 loss: 	1.47360 loss align 0.0000
 epoch [0020 / 0050] [2609/4485] eta: 0 Days 4:10:24        lr: 	1.0000E-05 loss: 	1.47600 loss align 0.0000
 epoch [0020 / 0050] [2709/4485] eta: 0 Days 4:10:12        lr: 	1.0000E-05 loss: 	1.47622 loss align 0.0000
 epoch [0020 / 0050] [2809/4485] eta: 0 Days 4:10:0         lr: 	1.0000E-05 loss: 	1.47319 loss align 0.0000
 epoch [0020 / 0050] [2909/4485] eta: 0 Days 4:9:48         lr: 	1.0000E-05 loss: 	1.47484 loss align 0.0000
 epoch [0020 / 0050] [3009/4485] eta: 0 Days 4:9:36         lr: 	1.0000E-05 loss: 	1.47179 loss align 0.0000
 epoch [0020 / 0050] [3109/4485] eta: 0 Days 4:9:24         lr: 	1.0000E-05 loss: 	1.47770 loss align 0.0000
 epoch [0020 / 0050] [3209/4485] eta: 0 Days 4:9:12         lr: 	1.0000E-05 loss: 	1.47205 loss align 0.0000
 epoch [0020 / 0050] [3309/4485] eta: 0 Days 4:9:0          lr: 	1.0000E-05 loss: 	1.47268 loss align 0.0000
 epoch [0020 / 0050] [3409/4485] eta: 0 Days 4:8:47         lr: 	1.0000E-05 loss: 	1.47902 loss align 0.0000
 epoch [0020 / 0050] [3509/4485] eta: 0 Days 4:8:35         lr: 	1.0000E-05 loss: 	1.47948 loss align 0.0000
 epoch [0020 / 0050] [3609/4485] eta: 0 Days 4:8:23         lr: 	1.0000E-05 loss: 	1.48452 loss align 0.0000
 epoch [0020 / 0050] [3709/4485] eta: 0 Days 4:8:11         lr: 	1.0000E-05 loss: 	1.48373 loss align 0.0000
 epoch [0020 / 0050] [3809/4485] eta: 0 Days 4:7:59         lr: 	1.0000E-05 loss: 	1.48482 loss align 0.0000
 epoch [0020 / 0050] [3909/4485] eta: 0 Days 4:7:47         lr: 	1.0000E-05 loss: 	1.48095 loss align 0.0000
 epoch [0020 / 0050] [4009/4485] eta: 0 Days 4:7:35         lr: 	1.0000E-05 loss: 	1.48881 loss align 0.0000
 epoch [0020 / 0050] [4109/4485] eta: 0 Days 4:7:23         lr: 	1.0000E-05 loss: 	1.49307 loss align 0.0000
 epoch [0020 / 0050] [4209/4485] eta: 0 Days 4:7:11         lr: 	1.0000E-05 loss: 	1.49484 loss align 0.0000
 epoch [0020 / 0050] [4309/4485] eta: 0 Days 4:6:59         lr: 	1.0000E-05 loss: 	1.51888 loss align 0.0000
 epoch [0020 / 0050] [4409/4485] eta: 0 Days 4:6:47         lr: 	1.0000E-05 loss: 	1.51730 loss align 0.0000
21
starting val epoch 21
val [0021 / 0050] validation loss: 	1.64154
starting val epoch 0
val [0000 / 0050] validation loss: 	1.62892
Acute and unspecified renal failure                                                        & 0.799(0.832, 0.761) & 0.456 (0.531, 0.387)
fused_ehr test  0   best mean auc :0.799 mean auprc 0.456
                    CI AUROC (0.761, 0.832) CI AUPRC (0.387, 0.531)
                     AUROC accute 0.799 mixed 0.799 chronic 0.799
                     AUROC accute CI (0.761, 0.832) mixed (0.761 , 0.832) chronic (0.761, 0.832)
                     AUPRC accute  0.456 mixed 0.456 chronic 0.456
                     AUPRC accute CI  (0.387, 0.531) mixed (0.387,  0.531) chronic (0.387, 0.531)
